Geneid	baseMean	test	log2FoldChange	pvalue	padj	is.de	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	length
gene-SYNPCC7002_RS08770	2058.8037733121664	0.04->30% CO2	-0.8852001307051088	2.106900813974919e-12	6.922980294139358e-12	TRUE	NC_010475.1	1836661	1837833	+	protein-coding	SYNPCC7002_RS08770	SYNPCC7002_RS08770	SYNPCC7002_A1751	agmatinase family protein	1173
gene-SYNPCC7002_RS08775	1543.5067873880141	0.04->30% CO2	-0.7403206290459077	2.2742532559881707e-11	6.936579808160331e-11	TRUE	NC_010475.1	1837911	1838366	+	protein-coding	SYNPCC7002_RS08775	SYNPCC7002_RS08775	SYNPCC7002_A1752	LCCL domain-containing protein	456
gene-SYNPCC7002_RS08780	6149.346953661875	0.04->30% CO2	-0.20926331999874148	0.025356237650037822	0.035858427149571874	TRUE	NC_010475.1	1838504	1839487	-	protein-coding	hemB	SYNPCC7002_RS08780	SYNPCC7002_A1753	porphobilinogen synthase	984
gene-SYNPCC7002_RS16150	985.451839497696	0.04->30% CO2	-0.6385862895577095	8.643125577547669e-15	3.323487573271306e-14	TRUE	NC_010475.1	1839986	1841245	+	protein-coding	SYNPCC7002_RS16150	SYNPCC7002_RS16150	SYNPCC7002_A1754	HNH endonuclease	1260
gene-SYNPCC7002_RS08790	435.7933372306432	0.04->30% CO2	-0.5079811706451268	9.12578955028652e-5	1.7107545123288138e-4	TRUE	NC_010475.1	1841441	1842061	-	protein-coding	SYNPCC7002_RS08790	SYNPCC7002_RS08790	SYNPCC7002_A1755	Uma2 family endonuclease	621
gene-SYNPCC7002_RS08795	10834.4201324075	0.04->30% CO2	0.6231235950008664	9.479111767282044e-29	7.2898883353145245e-28	TRUE	NC_010475.1	1842216	1845107	+	protein-coding	ileS	SYNPCC7002_RS08795	SYNPCC7002_A1756	isoleucine--tRNA ligase	2892
gene-SYNPCC7002_RS08800	566.126894159151	0.04->30% CO2	0.8098808971376237	1.9111280517207284e-15	7.658738966573143e-15	TRUE	NC_010475.1	1845150	1845854	+	protein-coding	SYNPCC7002_RS08800	SYNPCC7002_RS08800	SYNPCC7002_A1757	SEC59/DGK1/VTE5 family protein	705
gene-SYNPCC7002_RS08805	1259.98476817223	0.04->30% CO2	1.2165647206739991	5.365247903630192e-28	3.993030121826157e-27	TRUE	NC_010475.1	1845851	1846159	-	protein-coding	SYNPCC7002_RS08805	SYNPCC7002_RS08805	SYNPCC7002_A1758	YkvA family protein	309
gene-SYNPCC7002_RS08810	169275.5512326492	0.04->30% CO2	-0.862691648888669	1.9103864515671737e-24	1.2291928762075639e-23	TRUE	NC_010475.1	1846363	1847886	-	protein-coding	psbB	SYNPCC7002_RS08810	SYNPCC7002_A1759	photosystem II chlorophyll-binding protein CP47	1524
gene-SYNPCC7002_RS08815	280.5129560574166	0.04->30% CO2	0.15463882377744453	0.2774752243051823	0.3275749175825069	FALSE	NC_010475.1	1848256	1848573	-	protein-coding	SYNPCC7002_RS08815	SYNPCC7002_RS08815	SYNPCC7002_A1760	hypothetical protein	318
gene-SYNPCC7002_RS08820	3880.7465758999037	0.04->30% CO2	0.34700236542452473	8.982124076968555e-6	1.8490924645384596e-5	TRUE	NC_010475.1	1848747	1849571	-	protein-coding	SYNPCC7002_RS08820	SYNPCC7002_RS08820	SYNPCC7002_A1761	MBL fold metallo-hydrolase	825
gene-SYNPCC7002_RS08825	2157.5749106523754	0.04->30% CO2	0.35773642748648626	6.821491666768232e-8	1.6654133094226294e-7	TRUE	NC_010475.1	1849594	1850208	-	protein-coding	SYNPCC7002_RS08825	SYNPCC7002_RS08825	SYNPCC7002_A1762	aminodeoxychorismate/anthranilate synthase component II	615
gene-SYNPCC7002_RS08830	870.960462711463	0.04->30% CO2	0.2299180398435495	0.04043401492893693	0.05564630090347946	FALSE	NC_010475.1	1850257	1850745	-	protein-coding	SYNPCC7002_RS08830	SYNPCC7002_RS08830	SYNPCC7002_A1763	diacylglycerol kinase family protein	489
gene-SYNPCC7002_RS08835	631.0342651042185	0.04->30% CO2	1.2723591047651737	5.9706797854026614e-36	6.281855279104429e-35	TRUE	NC_010475.1	1850771	1851262	-	protein-coding	ybeY	SYNPCC7002_RS08835	SYNPCC7002_A1764	rRNA maturation RNase YbeY	492
gene-SYNPCC7002_RS08840	339.2689015832446	0.04->30% CO2	1.0981047369912382	1.3597397897289677e-19	6.6747105179704645e-19	TRUE	NC_010475.1	1851269	1851448	-	protein-coding	SYNPCC7002_RS08840	SYNPCC7002_RS08840	NA	DUF3285 domain-containing protein	180
gene-SYNPCC7002_RS08845	1387.7804850082155	0.04->30% CO2	-0.05321115926448657	0.4392894976490563	0.4913106223706551	FALSE	NC_010475.1	1851659	1852591	+	protein-coding	SYNPCC7002_RS08845	SYNPCC7002_RS08845	SYNPCC7002_A1766	NAD-dependent epimerase/dehydratase family protein	933
gene-SYNPCC7002_RS08850	438.2204935362518	0.04->30% CO2	-0.35079087755952293	0.0015378179863025278	0.002507396312850664	TRUE	NC_010475.1	1852602	1853045	+	protein-coding	SYNPCC7002_RS08850	SYNPCC7002_RS08850	SYNPCC7002_A1767	DUF1493 family protein	444
gene-SYNPCC7002_RS08855	438.85931143571776	0.04->30% CO2	0.6551646492976217	3.205939047308765e-10	9.004507063310706e-10	TRUE	NC_010475.1	1853090	1854631	+	protein-coding	SYNPCC7002_RS08855	SYNPCC7002_RS08855	SYNPCC7002_A1768	NAD(P)/FAD-dependent oxidoreductase	1542
gene-SYNPCC7002_RS08860	506.93608727485366	0.04->30% CO2	-0.32496983759744325	0.006529825501716021	0.009953438589213189	TRUE	NC_010475.1	1854772	1855749	+	protein-coding	SYNPCC7002_RS08860	SYNPCC7002_RS08860	SYNPCC7002_A1769	WYL domain-containing protein	978
gene-SYNPCC7002_RS08865	428.78735288674227	0.04->30% CO2	-0.4727405927705287	4.909526603661533e-6	1.0364556163285459e-5	TRUE	NC_010475.1	1855750	1856415	+	protein-coding	cas6	SYNPCC7002_RS08865	SYNPCC7002_A1770	type I-MYXAN CRISPR-associated protein Cas6/Cmx6	666
gene-SYNPCC7002_RS08870	820.2267485685961	0.04->30% CO2	-0.16274660034334382	0.11887678889650827	0.15017956339884303	FALSE	NC_010475.1	1856405	1858696	+	protein-coding	SYNPCC7002_RS08870	SYNPCC7002_RS08870	SYNPCC7002_A1771	CRISPR-associated helicase/endonuclease Cas3	2292
gene-SYNPCC7002_RS08875	802.4646372684954	0.04->30% CO2	-0.3872468198102917	9.260468418526846e-6	1.901545644745182e-5	TRUE	NC_010475.1	1858693	1860201	+	protein-coding	cas8a1	SYNPCC7002_RS08875	SYNPCC7002_A1772	type I-MYXAN CRISPR-associated Cas8a1/Cmx1	1509
gene-SYNPCC7002_RS08880	463.49862107380346	0.04->30% CO2	-0.4482104401866205	1.2243704482336527e-4	2.2677708766908884e-4	TRUE	NC_010475.1	1860244	1861104	+	protein-coding	cas7i	SYNPCC7002_RS08880	SYNPCC7002_A1773	type I-B CRISPR-associated protein Cas7/Cst2/DevR	861
gene-SYNPCC7002_RS08885	279.9420675676673	0.04->30% CO2	-0.940078923966733	3.2566538046957074e-20	1.6565341400263205e-19	TRUE	NC_010475.1	1861121	1861351	+	protein-coding	SYNPCC7002_RS08885	SYNPCC7002_RS08885	SYNPCC7002_A1774	hypothetical protein	231
gene-SYNPCC7002_RS08890	378.60161451821864	0.04->30% CO2	-0.9077409804077027	1.5888937658469308e-24	1.0284823374119412e-23	TRUE	NC_010475.1	1861348	1861734	+	protein-coding	SYNPCC7002_RS08890	SYNPCC7002_RS08890	SYNPCC7002_A1775	type II toxin-antitoxin system VapC family toxin	387
gene-SYNPCC7002_RS08895	377.9598217466928	0.04->30% CO2	-0.6827963171884999	4.559582358742632e-7	1.0482171543586265e-6	TRUE	NC_010475.1	1861754	1862386	+	protein-coding	cas5	SYNPCC7002_RS08895	SYNPCC7002_A1776	CRISPR-associated protein Cas5	633
gene-SYNPCC7002_RS08900	434.43290926605755	0.04->30% CO2	-0.32820390073028344	4.971915813303755e-4	8.624751921037125e-4	TRUE	NC_010475.1	1862467	1864125	+	protein-coding	SYNPCC7002_RS08900	SYNPCC7002_RS08900	SYNPCC7002_A1777	type I-MYXAN CRISPR-associated endonuclease Cas4/Cas1	1659
gene-SYNPCC7002_RS08905	41.07603278280017	0.04->30% CO2	-0.07836160639049013	0.7485849437974457	0.7804807516028888	FALSE	NC_010475.1	1864128	1864421	+	protein-coding	cas2	SYNPCC7002_RS08905	SYNPCC7002_A1778	CRISPR-associated endonuclease Cas2	294
gene-SYNPCC7002_RS08915	11.175034768798188	0.04->30% CO2	-0.43153072178104196	0.37256873580062116	0.4241794207388109	FALSE	NC_010475.1	1865822	1865895	-	tRNA	SYNPCC7002_RS08915	SYNPCC7002_RS08915	SYNPCC7002_A1779	tRNA-Met	74
gene-SYNPCC7002_RS08920	333.5353308218471	0.04->30% CO2	-1.672214933693171	4.211089974597299e-42	5.59745704442357e-41	TRUE	NC_010475.1	1866011	1866478	+	protein-coding	SYNPCC7002_RS08920	SYNPCC7002_RS08920	SYNPCC7002_A1780	DUF202 domain-containing protein	468
gene-SYNPCC7002_RS16460	1031.1364649631269	0.04->30% CO2	-0.2998987444997739	0.5115310088456266	0.5619881491739367	FALSE	NC_010475.1	1866516	1866612	+	SRP sRNA	ffs	SYNPCC7002_RS16460	NA	signal recognition particle sRNA small type	97
gene-SYNPCC7002_RS08925	429.4668909722204	0.04->30% CO2	0.479808365408619	8.631283605030276e-6	1.7814086929231814e-5	TRUE	NC_010475.1	1866640	1867230	-	protein-coding	SYNPCC7002_RS08925	SYNPCC7002_RS08925	SYNPCC7002_A1781	PAP/fibrillin family protein	591
gene-SYNPCC7002_RS08930	429.79049123023975	0.04->30% CO2	0.187833594397936	0.07795882792649436	0.10186367888453754	FALSE	NC_010475.1	1867289	1868413	-	protein-coding	proB	SYNPCC7002_RS08930	SYNPCC7002_A1782	glutamate 5-kinase	1125
gene-SYNPCC7002_RS08935	1949.7620932838142	0.04->30% CO2	0.20306110419577006	0.0012369211219074425	0.0020404776423702956	TRUE	NC_010475.1	1868604	1869560	+	protein-coding	SYNPCC7002_RS08935	SYNPCC7002_RS08935	SYNPCC7002_A1783	class I SAM-dependent methyltransferase	957
gene-SYNPCC7002_RS08940	1641.2738758835674	0.04->30% CO2	0.6314039720911818	2.7305730306393274e-16	1.1484050636673214e-15	TRUE	NC_010475.1	1869583	1871289	+	protein-coding	SYNPCC7002_RS08940	SYNPCC7002_RS08940	SYNPCC7002_A1784	NAD+ synthase	1707
gene-SYNPCC7002_RS08945	735.1728630932204	0.04->30% CO2	-0.4283166365712679	8.104547567476795e-5	1.5335494225512621e-4	TRUE	NC_010475.1	1871305	1872063	-	protein-coding	sfsA	SYNPCC7002_RS08945	SYNPCC7002_A1785	DNA/RNA nuclease SfsA	759
gene-SYNPCC7002_RS08950	1907.0835602218297	0.04->30% CO2	-0.9124728884162263	4.606225535994512e-33	4.363081666059318e-32	TRUE	NC_010475.1	1872093	1872671	-	protein-coding	SYNPCC7002_RS08950	SYNPCC7002_RS08950	SYNPCC7002_A1786	late competence development ComFB family protein	579
gene-SYNPCC7002_RS08955	871.5787993208206	0.04->30% CO2	-0.10196759860187442	0.3151265130420529	0.36721217466888056	FALSE	NC_010475.1	1872850	1873488	-	protein-coding	SYNPCC7002_RS08955	SYNPCC7002_RS08955	SYNPCC7002_A1787	methyltransferase domain-containing protein	639
gene-SYNPCC7002_RS08960	3094.444408515718	0.04->30% CO2	0.16097028205375502	0.050116763093648216	0.06792998102915809	FALSE	NC_010475.1	1873571	1875781	+	protein-coding	SYNPCC7002_RS08960	SYNPCC7002_RS08960	SYNPCC7002_A1788	serine/threonine-protein phosphatase	2211
gene-SYNPCC7002_RS08965	1084.3479780569526	0.04->30% CO2	-0.12280282843378648	0.12066309231295809	0.1521834393482447	FALSE	NC_010475.1	1875912	1876622	+	protein-coding	SYNPCC7002_RS08965	SYNPCC7002_RS08965	SYNPCC7002_A1789	Crp/Fnr family transcriptional regulator	711
gene-SYNPCC7002_RS08970	750.5025658972761	0.04->30% CO2	-0.0010242141525686787	0.9881472351346042	0.9902933817824299	FALSE	NC_010475.1	1876632	1877405	+	protein-coding	SYNPCC7002_RS08970	SYNPCC7002_RS08970	SYNPCC7002_A1790	DUF2232 domain-containing protein	774
gene-SYNPCC7002_RS08975	1733.9754421048694	0.04->30% CO2	0.9152235981182506	7.381071545832479e-26	5.008584263243468e-25	TRUE	NC_010475.1	1877417	1878274	+	protein-coding	SYNPCC7002_RS08975	SYNPCC7002_RS08975	SYNPCC7002_A1791	methyltransferase domain-containing protein	858
gene-SYNPCC7002_RS08980	1141.2071616328697	0.04->30% CO2	0.48750608397238804	5.286704184735565e-12	1.6856914626550717e-11	TRUE	NC_010475.1	1878330	1878893	+	protein-coding	SYNPCC7002_RS08980	SYNPCC7002_RS08980	SYNPCC7002_A1792	Uma2 family endonuclease	564
gene-SYNPCC7002_RS08985	1955.2868625745814	0.04->30% CO2	-2.8113810312001055	8.927433141027981e-103	4.1790737747130986e-101	TRUE	NC_010475.1	1878995	1880239	-	protein-coding	SYNPCC7002_RS08985	SYNPCC7002_RS08985	SYNPCC7002_A1793	MFS transporter	1245
gene-SYNPCC7002_RS08990	225.70156979482846	0.04->30% CO2	-0.11606547021450185	0.30218076473306593	0.35338300872114514	FALSE	NC_010475.1	1880460	1880864	-	protein-coding	SYNPCC7002_RS08990	SYNPCC7002_RS08990	SYNPCC7002_A1794	4Fe-4S binding protein	405
gene-SYNPCC7002_RS08995	1218.231859155094	0.04->30% CO2	-0.4779605190671067	1.3009866923611755e-12	4.314360386372276e-12	TRUE	NC_010475.1	1881122	1881748	-	protein-coding	SYNPCC7002_RS08995	SYNPCC7002_RS08995	SYNPCC7002_A1795	DUF2059 domain-containing protein	627
gene-SYNPCC7002_RS09000	29812.452040843677	0.04->30% CO2	-0.14110855027208752	0.16297748311712554	0.2006928213756445	FALSE	NC_010475.1	1881910	1882245	-	protein-coding	SYNPCC7002_RS09000	SYNPCC7002_RS09000	SYNPCC7002_A1796	ribulose bisphosphate carboxylase small subunit	336
gene-SYNPCC7002_RS09005	42533.15889398125	0.04->30% CO2	-0.31177852251526855	0.002066717970599476	0.00332114380350065	TRUE	NC_010475.1	1882276	1882680	-	protein-coding	SYNPCC7002_RS09005	SYNPCC7002_RS09005	SYNPCC7002_A1797	chaperonin family protein RbcX	405
gene-SYNPCC7002_RS09010	160597.83059403347	0.04->30% CO2	-0.5269640244374797	3.1975873798529e-7	7.446436364041e-7	TRUE	NC_010475.1	1882749	1884164	-	protein-coding	SYNPCC7002_RS09010	SYNPCC7002_RS09010	SYNPCC7002_A1798	form I ribulose bisphosphate carboxylase large subunit	1416
gene-SYNPCC7002_RS09015	2610.759102669776	0.04->30% CO2	0.8975443676592496	8.119052441370721e-20	4.0407610763678628e-19	TRUE	NC_010475.1	1884637	1885344	-	protein-coding	SYNPCC7002_RS09015	SYNPCC7002_RS09015	SYNPCC7002_A1799	carbon dioxide concentrating mechanism protein	708
gene-SYNPCC7002_RS09020	30445.452150859288	0.04->30% CO2	0.7352596042275525	6.343160675375451e-29	4.9369660196295675e-28	TRUE	NC_010475.1	1885447	1887432	-	protein-coding	SYNPCC7002_RS09020	SYNPCC7002_RS09020	SYNPCC7002_A1800	ribulose bisphosphate carboxylase small subunit	1986
gene-SYNPCC7002_RS09025	8138.693781368766	0.04->30% CO2	0.19408488811698021	0.0019558691689417177	0.003153997711273963	TRUE	NC_010475.1	1887567	1887866	-	protein-coding	SYNPCC7002_RS09025	SYNPCC7002_RS09025	SYNPCC7002_A1801	EutN/CcmL family microcompartment protein	300
gene-SYNPCC7002_RS09030	16565.31197549314	0.04->30% CO2	-0.1536152806085561	0.021826844115586736	0.031181205879409625	TRUE	NC_010475.1	1887902	1888240	-	protein-coding	SYNPCC7002_RS09030	SYNPCC7002_RS09030	SYNPCC7002_A1802	BMC domain-containing protein	339
gene-SYNPCC7002_RS09035	20911.50773291216	0.04->30% CO2	0.1997516040102435	0.021259340064515842	0.030383924074507154	TRUE	NC_010475.1	1888337	1888648	-	protein-coding	SYNPCC7002_RS09035	SYNPCC7002_RS09035	SYNPCC7002_A1803	BMC domain-containing protein	312
gene-SYNPCC7002_RS09040	648.7930878501604	0.04->30% CO2	-0.5212945162468757	9.885130737577283e-6	2.0221008411890198e-5	TRUE	NC_010475.1	1889003	1890679	-	protein-coding	SYNPCC7002_RS09040	SYNPCC7002_RS09040	SYNPCC7002_A1804	SulP family inorganic anion transporter	1677
gene-SYNPCC7002_RS09045	12919.789493266497	0.04->30% CO2	0.01955571686932032	0.7357497233031925	0.7685871947830892	FALSE	NC_010475.1	1891086	1892984	+	protein-coding	SYNPCC7002_RS09045	SYNPCC7002_RS09045	SYNPCC7002_A1805	NAD(P)H-quinone oxidoreductase subunit F	1899
gene-SYNPCC7002_RS09050	6585.565466174458	0.04->30% CO2	0.22179567894311045	4.831774187185509e-4	8.399693554687403e-4	TRUE	NC_010475.1	1893039	1894520	+	protein-coding	SYNPCC7002_RS09050	SYNPCC7002_RS09050	SYNPCC7002_A1806	NADH-quinone oxidoreductase subunit M	1482
gene-SYNPCC7002_RS09055	4627.016755201028	0.04->30% CO2	-0.20598451889364464	0.003081053772905722	0.004864029172280294	TRUE	NC_010475.1	1894552	1895688	+	protein-coding	SYNPCC7002_RS09055	SYNPCC7002_RS09055	SYNPCC7002_A1807	CO2 hydration protein	1137
gene-SYNPCC7002_RS09060	2364.631606201583	0.04->30% CO2	0.17849129703473904	0.04218869874245016	0.05783934505013328	FALSE	NC_010475.1	1895785	1897719	-	protein-coding	speA	SYNPCC7002_RS09060	SYNPCC7002_A1808	biosynthetic arginine decarboxylase	1935
gene-SYNPCC7002_RS09065	1633.4353285811103	0.04->30% CO2	-0.8730192136183844	8.914447314842348e-32	7.932139070782584e-31	TRUE	NC_010475.1	1898002	1898760	+	protein-coding	SYNPCC7002_RS09065	SYNPCC7002_RS09065	SYNPCC7002_A1810	hypothetical protein	759
gene-SYNPCC7002_RS09070	3975.868792487006	0.04->30% CO2	-0.5103960140245092	3.3100322306129224e-9	8.734807275228545e-9	TRUE	NC_010475.1	1898811	1900073	-	protein-coding	SYNPCC7002_RS09070	SYNPCC7002_RS09070	SYNPCC7002_A1811	SufS family cysteine desulfurase	1263
gene-SYNPCC7002_RS09075	5517.049265206501	0.04->30% CO2	-0.39732665526398114	1.1531502047646652e-6	2.5722894760979757e-6	TRUE	NC_010475.1	1900131	1901489	-	protein-coding	sufD	SYNPCC7002_RS09075	SYNPCC7002_A1812	Fe-S cluster assembly protein SufD	1359
gene-SYNPCC7002_RS09080	3712.307498349558	0.04->30% CO2	-0.10800821377263288	0.1635426895673097	0.20123538563901344	FALSE	NC_010475.1	1901492	1902265	-	protein-coding	sufC	SYNPCC7002_RS09080	SYNPCC7002_A1813	Fe-S cluster assembly ATPase SufC	774
gene-SYNPCC7002_RS09085	8800.847892957827	0.04->30% CO2	-0.37445001755490304	8.870829814547756e-7	1.9994961829022506e-6	TRUE	NC_010475.1	1902332	1903771	-	protein-coding	sufB	SYNPCC7002_RS09085	SYNPCC7002_A1814	Fe-S cluster assembly protein SufB	1440
gene-SYNPCC7002_RS09090	1195.226187501565	0.04->30% CO2	-0.16873438963600917	0.09153479005312656	0.11816841401742559	FALSE	NC_010475.1	1903950	1904606	+	protein-coding	sufR	SYNPCC7002_RS09090	SYNPCC7002_A1815	iron-sulfur cluster biosynthesis transcriptional regulator SufR	657
gene-SYNPCC7002_RS09095	871.1157746274707	0.04->30% CO2	0.4096417292516426	6.911834584949665e-5	1.318565087691905e-4	TRUE	NC_010475.1	1904620	1905453	-	protein-coding	SYNPCC7002_RS09095	SYNPCC7002_RS09095	SYNPCC7002_A1816	DNA-formamidopyrimidine glycosylase	834
gene-SYNPCC7002_RS09100	513.5690186202318	0.04->30% CO2	-0.009365282682443693	0.9262809156965591	0.9378957234168922	FALSE	NC_010475.1	1905561	1905971	-	protein-coding	SYNPCC7002_RS09100	SYNPCC7002_RS09100	SYNPCC7002_A1817	PIN domain-containing protein	411
gene-SYNPCC7002_RS09110	1966.8342217847087	0.04->30% CO2	-0.13962073861018445	0.024394159213576596	0.03457355605961054	TRUE	NC_010475.1	1906267	1907295	+	protein-coding	SYNPCC7002_RS09110	SYNPCC7002_RS09110	SYNPCC7002_A1819	NAD-dependent epimerase/dehydratase family protein	1029
gene-SYNPCC7002_RS09115	556.8937561299945	0.04->30% CO2	-0.19612819100796366	0.0251583329643692	0.03559413730832787	TRUE	NC_010475.1	1907330	1907812	+	protein-coding	SYNPCC7002_RS09115	SYNPCC7002_RS09115	SYNPCC7002_A1820	Tab2/Atab2 family RNA-binding protein	483
gene-SYNPCC7002_RS09120	410.28931527603356	0.04->30% CO2	0.1284527709542847	0.21664759677307432	0.261108857304862	FALSE	NC_010475.1	1907960	1908124	-	protein-coding	SYNPCC7002_RS09120	SYNPCC7002_RS09120	SYNPCC7002_A1821	NblA/ycf18 family protein	165
gene-SYNPCC7002_RS09125	1583.4161869364239	0.04->30% CO2	0.7444106665034386	1.7174578922951629e-15	6.916943880440619e-15	TRUE	NC_010475.1	1908353	1908949	+	protein-coding	SYNPCC7002_RS09125	SYNPCC7002_RS09125	SYNPCC7002_A1822	phycobiliprotein lyase	597
gene-SYNPCC7002_RS09130	7603.438645486973	0.04->30% CO2	0.22057532410697217	0.03333362729069875	0.046508689481190905	TRUE	NC_010475.1	1909095	1909364	+	protein-coding	rpsO	SYNPCC7002_RS09130	SYNPCC7002_A1823	30S ribosomal protein S15	270
gene-SYNPCC7002_RS09135	6894.23668763896	0.04->30% CO2	0.1505570193458412	0.07485118215990155	0.09852864422317645	FALSE	NC_010475.1	1909380	1909859	+	protein-coding	SYNPCC7002_RS09135	SYNPCC7002_RS09135	SYNPCC7002_A1824	PAM68 family protein	480
gene-SYNPCC7002_RS09140	17545.639057817018	0.04->30% CO2	0.1165619345117506	0.008872477436733696	0.013279936107808081	TRUE	NC_010475.1	1910084	1911139	+	protein-coding	aroF	SYNPCC7002_RS09140	SYNPCC7002_A1825	3-deoxy-7-phosphoheptulonate synthase	1056
gene-SYNPCC7002_RS17075	1742.800511106384	0.04->30% CO2	0.3358099795094718	1.4438001309279169e-4	2.6633206298670313e-4	TRUE	NC_010475.1	1912521	1913267	+	protein-coding	SYNPCC7002_RS17075	SYNPCC7002_RS17075	NA	thiazole synthase	747
gene-SYNPCC7002_RS09150	52079.26759729008	0.04->30% CO2	2.8004849932155835	1.7292721379203192e-21	9.419138289178129e-21	TRUE	NC_010475.1	1913448	1915007	+	protein-coding	SYNPCC7002_RS09150	SYNPCC7002_RS09150	SYNPCC7002_A1827	ferredoxin--nitrite reductase	1560
gene-SYNPCC7002_RS09155	8602.880425586656	0.04->30% CO2	-0.3126468788633745	1.6233963391986276e-4	2.9776094126130425e-4	TRUE	NC_010475.1	1915691	1916725	+	protein-coding	hemF	SYNPCC7002_RS09155	SYNPCC7002_A1828	oxygen-dependent coproporphyrinogen oxidase	1035
gene-SYNPCC7002_RS09160	565.6058206629468	0.04->30% CO2	1.3255174357690416	1.3923081737307085e-45	2.0534956169635564e-44	TRUE	NC_010475.1	1916949	1917737	+	protein-coding	panB	SYNPCC7002_RS09160	SYNPCC7002_A1829	3-methyl-2-oxobutanoate hydroxymethyltransferase	789
gene-SYNPCC7002_RS09165	723.2192463788235	0.04->30% CO2	0.3819781289741572	7.635001108820816e-5	1.4497973886826125e-4	TRUE	NC_010475.1	1917694	1919358	+	protein-coding	lnt	SYNPCC7002_RS09165	SYNPCC7002_A1830	apolipoprotein N-acyltransferase	1665
gene-SYNPCC7002_RS09170	2334.8837087659513	0.04->30% CO2	2.754372807440084	2.4132455531831044e-141	2.0512587202056387e-139	TRUE	NC_010475.1	1919456	1919797	-	protein-coding	SYNPCC7002_RS09170	SYNPCC7002_RS09170	SYNPCC7002_A1831	DUF760 domain-containing protein	342
gene-SYNPCC7002_RS09175	1688.204324327937	0.04->30% CO2	2.061470547651557	1.9047159763199535e-105	9.612863442989766e-104	TRUE	NC_010475.1	1919984	1920940	-	protein-coding	SYNPCC7002_RS09175	SYNPCC7002_RS09175	SYNPCC7002_A1832	RNA polymerase sigma factor, RpoD/SigA family	957
gene-SYNPCC7002_RS09180	3659.6372527021376	0.04->30% CO2	-0.3960771550391888	2.8565566009059762e-9	7.5877284711565e-9	TRUE	NC_010475.1	1921248	1921955	-	protein-coding	SYNPCC7002_RS09180	SYNPCC7002_RS09180	SYNPCC7002_A1833	TerC family protein	708
gene-SYNPCC7002_RS09185	272.32298624492006	0.04->30% CO2	-0.964833124354326	0.0016164890184973899	0.002629032995844194	TRUE	NC_010475.1	1922239	1922334	+	protein-coding	psaM	SYNPCC7002_RS09185	SYNPCC7002_A1834	photosystem I reaction center subunit XII	96
