Geneid	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	CO2-0-04percent_Lane1-S1_CO2-adaptation	CO2-0-04percent_Lane2-S2_CO2-adaptation	CO2-0-04percent_Lane2-S3_CO2-adaptation	CO2-0-04percent_Lane2-S4_CO2-adaptation	CO2-4percent_Lane2-S5_CO2-adaptation	CO2-4percent_Lane1-S6_CO2-adaptation	CO2-4percent_Lane1-S7_CO2-adaptation	CO2-4percent_Lane2-S8_CO2-adaptation	CO2-8percent_Lane2-S9_CO2-adaptation	CO2-8percent_Lane2-S10_CO2-adaptation	CO2-8percent_Lane2-S11_CO2-adaptation	CO2-8percent_Lane1-S12_CO2-adaptation	CO2-30percent_Lane2-S13_CO2-adaptation	CO2-30percent_Lane1-S14_CO2-adaptation	CO2-30percent_Lane2-S15_CO2-adaptation	CO2-30percent_Lane1-S16_CO2-adaptation
gene-SYNPCC7002_RS06040	NC_010475.1	1251999	1252691	+	protein-coding	SYNPCC7002_RS06040	SYNPCC7002_RS06040	SYNPCC7002_A1209	hypothetical protein	2659.4325501127964	2848.515826268116	4020.274176507725	3171.88672782852	1370.5110312649006	1327.1164972630618	1541.101061300047	1450.2658657444238	1339.772233180245	1462.2755457747962	1316.3400802546255	1486.9194627467234	1557.264325118032	1791.899221859518	1730.4103097373136	1807.064267825428
gene-SYNPCC7002_RS06045	NC_010475.1	1252731	1254170	+	protein-coding	SYNPCC7002_RS06045	SYNPCC7002_RS06045	SYNPCC7002_A1210	hemolysin family protein	2520.6406156793	2478.8313952633744	3172.602546782331	3034.0938206881	1369.5327935552184	1407.201113477212	1471.3228761182854	1419.3398820753507	1439.8768483440165	1460.9498199853358	1362.4119830635375	1419.373151598326	1759.6595623258015	1762.7981382726805	1929.1026235528373	1792.4764634433864
gene-SYNPCC7002_RS06050	NC_010475.1	1254167	1254376	-	protein-coding	SYNPCC7002_RS06050	SYNPCC7002_RS06050	SYNPCC7002_A1211	hypothetical protein	185.80210577387385	212.73069012202689	210.29525882927072	157.66688413182703	238.6900011624809	182.1705006190012	178.7650648942271	218.9234107100168	204.8652589398116	112.68669210413208	185.2278541501152	217.94943063882928	197.48273145029933	180.4267182383924	187.1282108950436	263.49221665063004
gene-SYNPCC7002_RS06055	NC_010475.1	1254430	1255788	-	protein-coding	SYNPCC7002_RS06055	SYNPCC7002_RS06055	SYNPCC7002_A1212	type IV pilus twitching motility protein PilT	3635.4532503225432	3555.456229417535	3411.4564210081694	3809.178923352964	1943.7583291387275	2107.72149266912	2148.503549453666	2446.4080765587755	2082.408796837062	1740.6779615614755	1833.4736832118	1994.8677225826727	2700.895665457079	2600.9093455736	2776.435982998934	2754.3598148842675
gene-SYNPCC7002_RS06060	NC_010475.1	1256462	1256833	+	protein-coding	SYNPCC7002_RS06060	SYNPCC7002_RS06060	SYNPCC7002_A1213	hypothetical protein	22172.011525751004	25691.122247297953	31927.233894480945	36171.963056159744	2811.455177626927	3494.6814394108874	3069.575593852918	2115.1745146294934	3432.657094394911	3004.094638917215	2875.2628324418893	3612.376720216298	2494.570423643333	2496.145444660985	2558.8205916771694	2424.310740740572
gene-SYNPCC7002_RS06065	NC_010475.1	1256987	1258099	+	protein-coding	wecB	SYNPCC7002_RS06065	SYNPCC7002_A1214	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	1553.5742338201017	1572.1316855359548	1374.7078956802327	1519.6967739429042	2058.2121411715566	2046.1179417351584	2168.440173791312	2098.083839443953	2031.1924821021091	2206.007713662068	2031.8649381644616	1930.023263880211	1888.3672131715189	1911.2136645655517	1989.0257023225984	1926.5019162033952
gene-SYNPCC7002_RS06070	NC_010475.1	1258086	1258694	-	protein-coding	SYNPCC7002_RS06070	SYNPCC7002_RS06070	SYNPCC7002_A1215	hypothetical protein	740.9698435078583	792.5515345399904	797.0449933405692	889.0292374155962	757.1559872940993	909.0924016397498	828.6990183014914	797.5648419918829	783.3768140141658	1023.4603094634114	849.0393517642335	849.2822855058512	943.2011054342654	900.67853701262	985.0513124081792	808.7114054294424
gene-SYNPCC7002_RS06075	NC_010475.1	1258902	1261640	+	protein-coding	SYNPCC7002_RS06075	SYNPCC7002_RS06075	SYNPCC7002_A1216	valine--tRNA ligase	5315.507230844137	4833.137508504099	4555.099155752537	4423.947278287147	8889.246067883048	8829.548950291975	8489.679197114316	8001.69135353489	8760.31783398308	8934.066095173483	8796.91270775877	9062.013103669007	7695.931519652709	7049.73749891138	7093.000218589097	7416.0750527205
gene-SYNPCC7002_RS06080	NC_010475.1	1261660	1262073	+	protein-coding	SYNPCC7002_RS06080	SYNPCC7002_RS06080	SYNPCC7002_A1217	hypothetical protein	368.2463421662921	351.5244940431054	321.93348265221687	319.3085636619354	542.9219288736758	468.1869870981093	483.795417260213	497.2572637316739	508.6711258903276	442.79241367976607	472.9421859771976	476.426647966697	452.9330308387462	531.094775459784	420.51283347200814	433.9871803657436
gene-SYNPCC7002_RS06085	NC_010475.1	1262097	1263293	-	protein-coding	SYNPCC7002_RS06085	SYNPCC7002_RS06085	SYNPCC7002_A1218	FtsW/RodA/SpoVE family cell cycle protein	1019.673002168669	872.9741125129518	884.0189584119342	854.581010630491	977.2594719726164	863.3297638030925	818.06615198808	1189.022687908307	911.417600851548	847.1387794651812	769.1187040344884	1045.6168965771933	992.3261630089668	939.9649998548508	814.7436148520158	1156.0834972768127
gene-SYNPCC7002_RS06090	NC_010475.1	1263457	1263792	-	protein-coding	SYNPCC7002_RS06090	SYNPCC7002_RS06090	SYNPCC7002_A1219	hypothetical protein	2610.1837991847815	3105.3492204398317	3704.8312882638184	3671.386016212544	790.4160694232974	980.3765105776198	765.5663745656119	699.9038409316523	902.1055436270112	730.4749099926679	813.310121014465	933.9403288118426	459.8105388992044	577.656509198724	513.0256568358499	548.8661398743227
gene-SYNPCC7002_RS06095	NC_010475.1	1264355	1265347	-	protein-coding	SYNPCC7002_RS06095	SYNPCC7002_RS06095	SYNPCC7002_A1220	pentapeptide repeat-containing protein	1067.8024633028651	1074.0305574453553	1157.922042442651	1022.847349157735	660.3104540355516	743.6428648456812	752.2752916738478	721.8775661702042	607.611733901032	640.3255563093622	589.5323073711787	699.7797834973981	697.5758175607588	823.5606655075007	698.0513035635335	702.0380858857617
gene-SYNPCC7002_RS06100	NC_010475.1	1265344	1266624	-	protein-coding	SYNPCC7002_RS06100	SYNPCC7002_RS06100	SYNPCC7002_A1221	hypothetical protein	1964.3535881514972	2224.592277800464	2371.663196796775	2379.5775117711037	1258.0136946514365	1441.523091854705	1309.8362189833515	1256.5715469749664	1251.3076895471445	1338.9830473549812	1371.8144122082133	1346.4231355580566	1413.8191569999042	1476.8799920320023	1502.282097578749	1380.3709896507055
gene-SYNPCC7002_RS06105	NC_010475.1	1266773	1267852	-	protein-coding	SYNPCC7002_RS06105	SYNPCC7002_RS06105	SYNPCC7002_A1222	CIA30 family protein	1743.8534987692494	1795.2394824932026	1986.1218889431125	1889.3527459830705	1170.9505384897116	1140.5457430059205	1187.558256379122	1250.874655246453	1251.3076895471445	1316.4457089341547	1243.0011329261536	1263.5663272160225	2022.9698709262004	2061.8117721274357	2104.6667315274008	2010.3817914001356
gene-SYNPCC7002_RS06110	NC_010475.1	1267940	1268440	-	protein-coding	SYNPCC7002_RS06110	SYNPCC7002_RS06110	SYNPCC7002_A1223	cupin domain-containing protein	291.0153463928144	304.8275132846117	273.9030840307168	337.85760885391505	155.5397958394855	142.56821787574006	175.44229417128605	183.11437698793227	161.79699427632846	141.85265947226037	146.67789465694398	135.092622296795	223.027761389144	227.7159790670033	277.53847009152537	277.1682832587942
gene-SYNPCC7002_RS06120	NC_010475.1	1268973	1269341	+	protein-coding	SYNPCC7002_RS06120	SYNPCC7002_RS06120	SYNPCC7002_A1224	response regulator	470.1017134037771	352.821632397508	593.2403289196094	516.723401776576	78.2590167745839	77.4444640312662	112.3096504354066	81.38416755019213	93.12057224536888	68.93774105193962	75.21943315740718	49.53396150882483	208.2902441167336	218.98565399095204	198.69231381552385	181.4358170016449
gene-SYNPCC7002_RS06125	NC_010475.1	1269330	1270091	-	protein-coding	tatC	SYNPCC7002_RS06125	SYNPCC7002_A1225	twin-arginine translocase subunit TatC	1497.6097441291756	1490.4119692085908	1418.8439376567462	1446.8255249744127	1573.984474878819	1577.930954637049	1406.8611240932296	1740.8073438986096	1493.4211773851036	1606.779656825977	1513.7910922928197	1532.850954327634	1775.3795807497058	1562.7281886131727	1704.128257645313	1797.946890086652
gene-SYNPCC7002_RS06130	NC_010475.1	1270155	1270586	-	protein-coding	SYNPCC7002_RS06130	SYNPCC7002_RS06130	SYNPCC7002_A1226	EVE domain-containing protein	173.48991804187014	185.49078467957224	146.68743362782462	182.8405883209423	268.0371324529499	328.2589214052533	341.58083031833723	215.66804400800913	284.0177453483751	304.9169315758868	306.51919011643423	300.8062389808635	244.6427867220126	232.80866869469983	210.25641673600407	258.02179000736436
gene-SYNPCC7002_RS06135	NC_010475.1	1270733	1272049	+	protein-coding	SYNPCC7002_RS06135	SYNPCC7002_RS06135	SYNPCC7002_A1227	ATP-binding protein	1805.414437429268	1884.742028946982	1875.7817840018283	1923.8009727681751	1617.02693410484	1741.6203899758614	1567.0186729389868	1678.1415348849616	1680.8263290289085	1886.507798402117	1732.8676913637678	1585.0867682823946	1506.1742652403425	1487.0653712873952	1493.871840909309	1435.075256083362
gene-SYNPCC7002_RS06140	NC_010475.1	1272228	1272407	+	protein-coding	SYNPCC7002_RS06140	SYNPCC7002_RS06140	NA	hypothetical protein	1637.5209683564904	1595.4801759152017	2048.4315952628963	1691.9379078684296	841.2844303267769	969.8159018460836	1089.2042429800676	962.7747021187728	940.5177796782258	1012.8545031477285	1206.3316592619176	769.1273296097528	949.0961123432296	1078.9226739819997	921.974387387378	857.9452452188334
gene-SYNPCC7002_RS06145	NC_010475.1	1272528	1273037	+	protein-coding	SYNPCC7002_RS06145	SYNPCC7002_RS06145	SYNPCC7002_A1228	inorganic diphosphatase	2399.7573179469005	2340.037591342296	1591.4937489178142	1876.103427988799	8612.404796042958	8307.678868808556	8130.819959036686	6736.167548129402	9039.6795507191855	8301.694893600883	9023.51125014546	8925.119246408256	4007.622196944134	4322.965966824708	4311.307825171763	4221.345893053346
gene-SYNPCC7002_RS06150	NC_010475.1	1273106	1273732	-	protein-coding	SYNPCC7002_RS06150	SYNPCC7002_RS06150	SYNPCC7002_A1229	TetR/AcrR family transcriptional regulator	2140.0820857810045	1834.1536331252803	2626.0944976025594	2468.347942332721	378.57799364704965	406.58343616414754	434.6184105606859	318.2120951212512	355.0221816854689	307.5683831548076	336.6069633793971	311.6136487646071	345.84040532589734	365.9461261044813	415.2564230536081	385.6650783502301
gene-SYNPCC7002_RS06155	NC_010475.1	1273893	1274081	+	protein-coding	SYNPCC7002_RS06155	SYNPCC7002_RS06155	SYNPCC7002_A1230	CPXCG motif-containing cysteine-rich protein	154.46199154695535	156.95374088271495	219.38209100090583	173.56606572495244	120.32323829092276	81.84471766940632	109.6514338570538	104.17173446424592	115.236708153644	111.3609663146717	123.17182179525425	108.074097837436	108.07512666434292	147.68799920320023	98.82051586592192	104.84984399592544
gene-SYNPCC7002_RS16100	NC_010475.1	1274378	1275391	+	protein-coding	SYNPCC7002_RS16100	SYNPCC7002_RS16100	SYNPCC7002_A1231	hypothetical protein	3773.1258949622206	3742.2441524515098	3477.66048397294	3766.781105771297	1201.275907489863	1327.9965479906898	1222.1150718977085	1162.1659126167435	1503.8972417627076	1423.8294978804454	1460.1972461681669	1551.763921449185	629.783238107671	570.3812383020146	623.410275622252	597.1882418898363
gene-SYNPCC7002_RS06165	NC_010475.1	1275401	1275997	-	protein-coding	SYNPCC7002_RS06165	SYNPCC7002_RS06165	SYNPCC7002_A1232	Crp/Fnr family transcriptional regulator	163.41630989750348	115.44531354183168	150.58179027281113	151.04222513469145	78.2590167745839	77.4444640312662	43.86057354282151	75.68727582167868	79.15248640856356	60.98338631517736	70.51821858506922	61.24198877454706	76.63508981653406	104.036373822944	104.076926284322	117.614172830212
gene-SYNPCC7002_RS06170	NC_010475.1	1276839	1277108	+	protein-coding	SYNPCC7002_RS06170	SYNPCC7002_RS06170	SYNPCC7002_A1233	hypothetical protein	2250.8917753690375	1799.1308975564102	1695.3432594507874	1570.0441823211347	6618.756343710434	6174.435905038224	5795.576694953734	4923.742136786624	7755.779660886162	7139.033376244132	6740.601453818151	8354.127762833801	2684.1931458816803	2345.5473370991012	2207.692375728043	2639.4808553756884
gene-SYNPCC7002_RS06175	NC_010475.1	1277210	1277545	-	protein-coding	SYNPCC7002_RS06175	SYNPCC7002_RS06175	SYNPCC7002_A1234	YnfA family protein	142.14980381495167	138.7938039210785	183.03476231436525	133.8181117421389	132.06209080711034	110.00634095350313	150.18923667693429	132.65619310681316	103.5966366229729	124.61822420927548	156.0803238016199	112.57718524732915	178.81520957191282	194.24973294214016	158.74359463568308	132.2019772122538
gene-SYNPCC7002_RS06180	NC_010475.1	1277542	1278114	-	protein-coding	SYNPCC7002_RS06180	SYNPCC7002_RS06180	SYNPCC7002_A1235	5-formyltetrahydrofolate cyclo-ligase	99.616791649848	179.0050929075592	141.49495810117597	165.61647492838975	205.42991903328272	220.01268190700625	203.35356824399065	178.23132693492076	133.86082260271775	198.85886841905665	135.3949796833329	136.89385726075224	172.92020266294867	185.51940786608895	193.43590339712375	169.58322594123592
gene-SYNPCC7002_RS06185	NC_010475.1	1278239	1279759	+	protein-coding	SYNPCC7002_RS06185	SYNPCC7002_RS06185	SYNPCC7002_A1236	DNA helicase	261.91381175353297	210.13641341322167	158.3705035627841	214.6389515071931	387.3821330341903	425.9445521719641	395.40971602998184	323.9089868497647	388.7783891244151	454.72394578490946	440.033683970832	375.55748998509006	316.36537078107654	375.40397827020354	426.82052597408824	328.22559859594054
gene-SYNPCC7002_RS06190	NC_010475.1	1279863	1280111	+	protein-coding	SYNPCC7002_RS06190	SYNPCC7002_RS06190	SYNPCC7002_A1237	hypothetical protein	396.228587011755	518.8553417610411	498.4776505582713	626.6927411290268	646.6151260999995	557.0721105885398	665.218698732793	690.1377408256293	824.1170643715147	693.3545878877774	803.9076918697892	632.2334723490005	2451.340372977596	3310.9757850924343	3311.5385635920643	2793.5645391610046
gene-SYNPCC7002_RS06195	NC_010475.1	1280213	1281274	+	protein-coding	mnmH	SYNPCC7002_RS06195	SYNPCC7002_A1238	tRNA 2-selenouridine(34) synthase MnmH	316.7590116506403	191.97647645158523	371.2620001553792	364.35624484245744	317.9272556467471	445.30566817978064	358.8592380776306	407.73467942646255	372.4822889814755	445.4438652586868	395.8422669908553	362.04822775541055	543.3231367761966	594.3896322611556	705.4102781492936	613.5995218196332
gene-SYNPCC7002_RS06200	NC_010475.1	1281357	1281581	-	protein-coding	SYNPCC7002_RS06200	SYNPCC7002_RS06200	SYNPCC7002_A1239	ferredoxin family protein	2562.0543380505856	3093.6749752502083	2798.7443088636273	2830.054323576324	2125.7105431396353	2084.840173750791	1915.245044703206	2106.2222561989724	2196.481497837639	2025.709006295457	2335.563399537493	2321.7918685409163	2843.3583324237125	2783.518645081005	2407.4359716272465	2933.972156338157
gene-SYNPCC7002_RS06205	NC_010475.1	1281786	1282166	+	protein-coding	SYNPCC7002_RS06205	SYNPCC7002_RS06205	SYNPCC7002_A1240	hypothetical protein	982.736438972658	957.2881055491208	980.0797556549344	867.8303286247623	943.021152133736	756.8436257601015	681.1679982029099	1043.345027993463	874.1693719534005	790.1325705183849	660.050525956248	811.4563512627485	1006.0811791298833	949.4228520205728	989.2564407428991	1118.7022485478303
gene-SYNPCC7002_RS06210	NC_010475.1	1282204	1282857	+	protein-coding	SYNPCC7002_RS06210	SYNPCC7002_RS06210	SYNPCC7002_A1241	DUF2301 domain-containing membrane protein	1656.548894851405	1670.714200470553	1730.3924692556657	1714.4617484586906	1370.5110312649006	1288.3942652474286	1255.3427791271188	1433.1751905588833	1407.2846480581377	1250.159419461136	1424.4680154183984	1250.9576824683215	1843.1721602027935	1762.0706111830095	1983.7692919041983	1813.4464322425713
gene-SYNPCC7002_RS06215	NC_010475.1	1282861	1283454	+	protein-coding	SYNPCC7002_RS06215	SYNPCC7002_RS06215	SYNPCC7002_A1242	L-threonylcarbamoyladenylate synthase	539.4976806205252	591.4950896075869	533.5268603631498	494.199561186315	587.9208635190615	726.0418502931207	697.1172976730268	548.529289288295	512.1631473495289	666.8400720985699	732.4492303702524	578.1964234302825	750.6308797414363	717.341710415544	789.5128448436952	728.4784813282124
gene-SYNPCC7002_RS06220	NC_010475.1	1283469	1283942	-	protein-coding	SYNPCC7002_RS06220	SYNPCC7002_RS06220	SYNPCC7002_A1243	hypothetical protein	5767.700307546818	5896.790959114233	5387.193358897985	5881.372257656976	3201.772023790164	2929.6888722736953	2936.000210790689	3463.710170936177	2971.710261780335	3104.849798916204	2818.848257573834	3168.3723016008316	2947.5034544820796	2833.7180142682996	2790.102650086774	2844.621854498151
gene-SYNPCC7002_RS06225	NC_010475.1	1284094	1284651	-	protein-coding	SYNPCC7002_RS06225	SYNPCC7002_RS06225	SYNPCC7002_A1244	thioredoxin family protein	798.0536229926026	795.1458112487957	790.5543989322584	878.4297830201792	725.8523805842657	829.8878361532276	717.053922010673	756.0589165412848	715.8643991362734	959.8254715693132	825.5332789025438	712.3884282450989	911.7610685864564	892.6757390262397	894.6410532116973	799.5940276906662
gene-SYNPCC7002_RS06230	NC_010475.1	1284790	1285317	+	protein-coding	rimM	SYNPCC7002_RS06230	SYNPCC7002_A1245	ribosome maturation factor RimM	122.00258752621836	101.17679164340304	75.29089513640557	64.92165817192878	326.7313950338878	334.4192764986495	366.83388781268906	298.67989490920513	403.9104821142875	330.105721575634	283.0131172547445	341.334025669902	194.53522799581725	154.96327009990958	222.8718017401643	192.37667028817623
gene-SYNPCC7002_RS06235	NC_010475.1	1285537	1287114	+	protein-coding	serA	SYNPCC7002_RS06235	SYNPCC7002_A1246	phosphoglycerate dehydrogenase	5692.707891360978	5894.196682405428	4678.420449510442	5298.402265909045	10180.519844663684	11347.374082035754	12463.712981751782	9792.143039639115	10469.080334685596	11418.47622462223	11601.657321615588	10988.433897621304	7756.846591045339	7232.3467984187855	8110.641275591357	7521.836634490303
gene-SYNPCC7002_RS06240	NC_010475.1	1287177	1288067	+	protein-coding	prmA	SYNPCC7002_RS06240	SYNPCC7002_A1247	50S ribosomal protein L11 methyltransferase	1317.4040873243944	1055.8706204837188	951.5211402583668	971.1750089800776	1988.757263784113	2072.5194635639987	2185.7185815506054	2120.057564682505	1942.727938469009	1909.0451368229435	1960.4064766649244	2021.8862470420315	1632.916913783072	1530.7169966676515	1594.7949209425908	1751.4482636188936
gene-SYNPCC7002_RS06245	NC_010475.1	1288169	1290106	+	protein-coding	SYNPCC7002_RS06245	SYNPCC7002_RS06245	SYNPCC7002_A1248	FAD-dependent oxidoreductase	3419.4303201155694	3613.827455365652	3684.061386157224	3738.957537983327	3011.0156704021156	3018.573995764126	3144.0056580467967	3141.428867437416	2935.6260400352544	3197.6506041784305	2859.27870289594	3096.322903042541	2273.507664557177	2258.9716134282594	2297.0513528408446	2329.4900122573
gene-SYNPCC7002_RS06250	NC_010475.1	1290109	1290408	-	protein-coding	SYNPCC7002_RS06250	SYNPCC7002_RS06250	SYNPCC7002_A1249	DUF3593 domain-containing protein	311.16256268154774	268.5076393613388	285.58615396567626	372.3058356390202	203.47344361391816	201.53161662681777	211.99277212363737	212.41267730600143	265.39363089930134	250.56217420801133	219.0765990709484	191.83152366144887	258.39780284292897	322.2945007242251	297.51282968144574	303.60867870124497
