Geneid	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	Z-Scaled expression 0.04%	Z-Scaled expression 4%	Z-Scaled expression 8%	Z-Scaled expression 30%	DE in ≥1 pairwsie comparisons	0.04->30% log2FC	0.04->30% FDR	0.04->4% log2FC	0.04->4% FDR	0.04->8% log2FC	0.04->8% FDR	4->30% log2FC	4->30% FDR	4->8% log2FC	4->8% FDR	8->30% log2FC	8->30% FDR	KEGG orthology 1	KEGG orthology 2	KEGG orthology 3	KEGG orthology 4	KEGG orthology 5	KEGG orthology 6	KEGG orthology 7	KEGG orthology 8	KEGG orthology 9	KEGG orthology 10	KEGG orthology 11	KEGG pathway 1	KEGG pathway 2	KEGG pathway 3	KEGG pathway 4	KEGG pathway 5	KEGG pathway 6	KEGG pathway 7	KEGG pathway 8	KEGG pathway 9	KEGG pathway 10	KEGG pathway 11	KEGG pathway 12	KEGG pathway 13	KEGG pathway 14	KEGG pathway 15	KEGG pathway 16	KEGG pathway 17	KEGG pathway 18	KEGG pathway 19	KEGG pathway 20	KEGG pathway 21	KEGG pathway 22	KEGG pathway 23	KEGG pathway 24	KEGG pathway 25	KEGG pathway 26	KEGG pathway 27
gene-SYNPCC7002_RS08440	NC_010475.1	1770866	1771072	+	protein-coding	SYNPCC7002_RS08440	SYNPCC7002_RS08440	NA	hypothetical protein	1.4174533244109593	-0.3645335997456197	-0.20489482467366535	-0.8480248999916857	yes	-0.834054313304852	1.327507235214283e-9	-0.6559436115083663	2.772954305886271e-6	-0.5897420458346774	3.332846011890892e-5	-0.1781107017964857	0.39589256104511167	0.06620156567368893	0.6893910296200368	-0.24431226747017465	0.22249619611871263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08445	NC_010475.1	1771075	1771488	+	protein-coding	SYNPCC7002_RS08445	SYNPCC7002_RS08445	SYNPCC7002_A1685	PIN domain-containing protein	1.5044181051262369	-0.41244083200746856	-0.28760832809595693	-0.8043689450228362	yes	-0.7670397206741241	9.312890415516916e-13	-0.6362659018568699	4.248754159875019e-9	-0.592895026833168	5.6701239396222094e-8	-0.1307738188172542	0.46834266556264303	0.04337087502370194	0.7587837055054271	-0.17414469384095613	0.32546733170552083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08450	NC_010475.1	1771523	1771765	+	protein-coding	SYNPCC7002_RS08450	SYNPCC7002_RS08450	SYNPCC7002_A1686	hypothetical protein	0.6178186922048676	0.19467842340823513	-0.8320468851426721	0.0195497695295486	no	-0.15371140295324068	NA	-0.08921721577687397	NA	-0.346500591001409	NA	-0.0644941871763667	NA	-0.25728337522453504	NA	0.19278918804816833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08455	NC_010475.1	1772049	1772315	-	protein-coding	SYNPCC7002_RS08455	SYNPCC7002_RS08455	SYNPCC7002_A1687	YggT family protein	1.0652132042185043	-1.1207452615423272	-0.5970505083221035	0.6525825656459248	yes	-0.1426317052059208	0.18216087142995396	-0.7125289841361624	9.372319486962472e-13	-0.5436876535988162	8.69601872534273e-8	0.5698972789302416	1.9497840877461275e-8	0.1688413305373462	0.18216087142995396	0.4010559483928954	1.1132158842738975e-4	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02044 Secretion system [BR:syp02044]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08460	NC_010475.1	1772408	1772710	-	protein-coding	SYNPCC7002_RS08460	SYNPCC7002_RS08460	SYNPCC7002_A1688	hypothetical protein	-0.06078486753686485	-0.03644739138714847	0.638494071122825	-0.5412618121988476	no	-0.07222567393672219	NA	0.00644706837014531	NA	0.09271542788749514	NA	-0.0786727423068675	NA	0.08626835951734982	NA	-0.1649411018242173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08465	NC_010475.1	1772867	1773523	-	protein-coding	upp	SYNPCC7002_RS08465	SYNPCC7002_A1689	uracil phosphoribosyltransferase	-1.2936504771642223	0.642308752729229	1.0471364472525355	-0.39579472281753514	yes	0.32653295119705644	0.00234600958580923	0.7171155302610458	2.2229802112796364e-12	0.8569566948703115	3.05541758649985e-17	-0.3905825790639893	1.8673558039611793e-4	0.13984116460926568	0.16452558018965774	-0.530423743673255	2.188094923965406e-7	09100 Metabolism > 09104 Nucleotide metabolism > 00240 Pyrimidine metabolism [PATH:syp00240]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Nucleotide metabolism (syp01232)	Pyrimidine metabolism (syp00240)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08470	NC_010475.1	1773586	1774044	+	protein-coding	SYNPCC7002_RS08470	SYNPCC7002_RS08470	SYNPCC7002_A1690	molybdenum cofactor biosynthesis protein MoaE	-0.5672163231365358	-0.4636488983177552	1.283724790318202	-0.25285956886390204	yes	0.06233773807580973	1	0.01671194164685775	1	0.38519613527798213	0.009370514128605	0.04562579642895197	1	0.3684841936311245	0.01008354763813668	-0.3228583972021724	0.02910451523761679	09100 Metabolism > 09108 Metabolism of cofactors and vitamins > 00790 Folate biosynthesis [PATH:syp00790]	09120 Genetic Information Processing > 09123 Folding, sorting and degradation > 04122 Sulfur relay system [PATH:syp04122]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of cofactors (syp01240)	Folate biosynthesis (syp00790)	Sulfur relay system (syp04122)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08475	NC_010475.1	1774136	1775686	+	protein-coding	purH	SYNPCC7002_RS08475	SYNPCC7002_A1691	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	-1.500696791351583	0.7930900637269137	0.8878214416295043	-0.18021471400483763	yes	1.3279421057254566	4.7367239328729976e-48	2.3154391069753912	3.615392567560384e-145	2.403834295417265	5.035808202628388e-156	-0.9874970012499344	3.9366568551210957e-29	0.08839518844187402	0.34768172213693394	-1.0758921896918086	4.448420665951164e-34	09100 Metabolism > 09104 Nucleotide metabolism > 00230 Purine metabolism [PATH:syp00230]	09100 Metabolism > 09108 Metabolism of cofactors and vitamins > 00670 One carbon pool by folate [PATH:syp00670]	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 04147 Exosome [BR:syp04147]	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of secondary metabolites (syp01110)	Purine metabolism (syp00230)	One carbon pool by folate (syp00670)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08480	NC_010475.1	1775751	1776284	-	protein-coding	pyrR	SYNPCC7002_RS08480	SYNPCC7002_A1692	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	-1.001307315481722	0.9715074906008184	0.8149006504382489	-0.7851008255573373	yes	0.06195190735089093	1	0.5458184147487095	4.585666627910434e-8	0.5017054553700825	8.689466102474609e-7	-0.4838665073978185	8.689466102474609e-7	-0.04411295937862699	1	-0.43975354801919153	8.529178506883014e-6	09100 Metabolism > 09104 Nucleotide metabolism > 00240 Pyrimidine metabolism [PATH:syp00240]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03000 Transcription factors [BR:syp03000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Nucleotide metabolism (syp01232)	Pyrimidine metabolism (syp00240)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08485	NC_010475.1	1776644	1776886	+	protein-coding	SYNPCC7002_RS08485	SYNPCC7002_RS08485	SYNPCC7002_A1693	hypothetical protein	1.52474459506617	-0.7586441119543275	-0.873172332906261	0.10707184979442134	yes	-1.7288501744147144	1.2500845574545231e-45	-2.779023603318037	5.162221670791019e-114	-2.914282748445129	1.943434800510379e-123	1.0501734289033222	2.580917368389747e-17	-0.13525914512709183	0.311051811169663	1.185432574030414	2.9776751324140123e-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08490	NC_010475.1	1777076	1779634	-	protein-coding	leuS	SYNPCC7002_RS08490	SYNPCC7002_A1694	leucine--tRNA ligase	-1.4824398695549723	0.8346207590575855	0.806805507468801	-0.15898639697141329	yes	0.6195832985612604	4.21764385296155e-13	1.0913193823198262	7.785125154437643e-39	1.0776420238744189	9.613526595399245e-38	-0.47173608375856574	2.9147903658027444e-8	-0.0136773584454072	0.9714311729650572	-0.45805872531315855	5.4997603185073823e-8	09120 Genetic Information Processing > 09122 Translation > 00970 Aminoacyl-tRNA biosynthesis [PATH:syp00970]	09180 Brite Hierarchies > 09181 Protein families: metabolism > 01007 Amino acid related enzymes [BR:syp01007]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03016 Transfer RNA biogenesis [BR:syp03016]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03029 Mitochondrial biogenesis [BR:syp03029]	NA	NA	NA	NA	NA	NA	NA	Aminoacyl-tRNA biosynthesis (syp00970)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08495	NC_010475.1	1779794	1780126	+	protein-coding	SYNPCC7002_RS08495	SYNPCC7002_RS08495	SYNPCC7002_A1695	YkvA family protein	1.562581635759947	-0.6038459051485459	-0.7828829094951383	-0.1758528211162673	yes	-1.1182803936204748	9.926353795345703e-15	-1.3873720832172207	7.83998268246994e-22	-1.5005801026526546	4.1184251798824754e-24	0.269091689596746	0.14272414219076734	-0.113208019435434	0.503484204193869	0.38229970903218	0.03442183567031296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08500	NC_010475.1	1780157	1780441	+	protein-coding	SYNPCC7002_RS08500	SYNPCC7002_RS08500	SYNPCC7002_A1696	DUF29 family protein	1.0990180983569413	-0.7147234212147379	-0.8149456119907535	0.43065093484854766	yes	-0.5924783178328092	0.23083218181493387	-1.5852674933355424	1.59463910360911e-4	-1.7487906807238678	4.9621198435525666e-5	0.992789175502733	0.03043654841641124	-0.16352318738832516	0.7723078581274136	1.1563123628910583	0.01537154240257328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS16145	NC_010475.1	1780640	1781227	+	protein-coding	SYNPCC7002_RS16145	SYNPCC7002_RS16145	SYNPCC7002_A1697	DUF4087 domain-containing protein	1.5333772190075698	-0.7299438369322261	-0.451837852374973	-0.35159552970035435	yes	-0.7724216591619614	1.3927168811585535e-10	-0.9160871397021638	1.89680098907742e-14	-0.8089078573084614	2.703803318517979e-11	0.14366548054020245	0.7378065427681619	0.10717928239370245	0.8126633982642334	0.0364861981465	0.8475306825305288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08510	NC_010475.1	1781448	1781744	+	protein-coding	SYNPCC7002_RS08510	SYNPCC7002_RS08510	SYNPCC7002_A1698	hypothetical protein	1.5529061095365635	-0.5461695501400451	-0.5332331051852487	-0.4735034542112612	yes	-1.1355783830843431	1.3477282332409124e-13	-1.146744267285829	7.95437291947085e-14	-1.168461162459884	4.5731769990547504e-14	0.01116588420148571	1	-0.0217168951740549	1	0.03288277937554061	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08515	NC_010475.1	1781772	1783505	+	protein-coding	SYNPCC7002_RS08515	SYNPCC7002_RS08515	SYNPCC7002_A1699	tetratricopeptide repeat protein	1.574133642350073	-0.5034484371638792	-0.5004982409916408	-0.570186964194558	yes	-1.137246083281878	3.602954173744126e-17	-1.0927715291539215	5.365852753673172e-16	-1.0949118123993349	5.685375144105328e-16	-0.04447455412795659	1	-0.0021402832454135	1	-0.04233427088254309	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08520	NC_010475.1	1783657	1784421	+	protein-coding	SYNPCC7002_RS08520	SYNPCC7002_RS08520	SYNPCC7002_A1700	PD-(D/E)XK nuclease family protein	0.2778378607229931	0.20935952915983289	0.4154144415026724	-0.9026118313854964	no	-0.29896022608758777	NA	-0.02066889592522568	NA	0.04990064830106973	NA	-0.27829133016236207	NA	0.07056954422629541	NA	-0.3488608743886575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08525	NC_010475.1	1784463	1786079	+	protein-coding	prfC	SYNPCC7002_RS08525	SYNPCC7002_A1701	peptide chain release factor 3	-1.4785883187480184	0.07428504229376764	0.6336355971163445	0.7706676793378808	yes	0.31194588511734356	5.355241454618538e-8	0.2157818217918015	3.206517473573954e-4	0.2935626758743867	4.051395220980837e-7	0.09616406332554205	0.2479850917501513	0.07778085408258523	0.33445811234122497	0.01838320924295682	0.8214072751866752	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03012 Translation factors [BR:syp03012]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08530	NC_010475.1	1786101	1786709	+	protein-coding	SYNPCC7002_RS08530	SYNPCC7002_RS08530	SYNPCC7002_A1702	TerD family protein	-0.3982314775949473	-0.5494063705866388	-0.5393231794641979	1.486961027645764	yes	0.2501729455075302	3.678977373616532e-4	-0.01993043815502725	1	-0.01870485802319885	1	0.2701033836625575	7.98244369449802e-5	0.0012255801318284	1	0.26887780353072904	1.1080975640606928e-4	09190 Not Included in Pathway or Brite > 09193 Unclassified: signaling and cellular processes > 99995 Signaling proteins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08535	NC_010475.1	1786718	1787809	-	protein-coding	gcvT	SYNPCC7002_RS08535	SYNPCC7002_A1703	glycine cleavage system aminomethyltransferase GcvT	-0.057786072210188943	0.3339106578686674	-0.9621980443286572	0.6860734586702418	no	0.07886444644998128	NA	0.04133585533478369	NA	-0.10546382966749727	NA	0.03752859111519759	NA	-0.14679968500228097	NA	0.18432827611747857	NA	09100 Metabolism > 09101 Carbohydrate metabolism > 00630 Glyoxylate and dicarboxylate metabolism [PATH:syp00630]	09100 Metabolism > 09105 Amino acid metabolism > 00260 Glycine, serine and threonine metabolism [PATH:syp00260]	09100 Metabolism > 09108 Metabolism of cofactors and vitamins > 00785 Lipoic acid metabolism [PATH:syp00785]	09100 Metabolism > 09108 Metabolism of cofactors and vitamins > 00670 One carbon pool by folate [PATH:syp00670]	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of secondary metabolites (syp01110)	Carbon metabolism (syp01200)	Glyoxylate and dicarboxylate metabolism (syp00630)	Glycine, serine and threonine metabolism (syp00260)	Lipoic acid metabolism (syp00785)	One carbon pool by folate (syp00670)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08540	NC_010475.1	1787854	1790082	-	protein-coding	SYNPCC7002_RS08540	SYNPCC7002_RS08540	SYNPCC7002_A1704	DNA polymerase III subunit gamma/tau	-1.3357938204451525	0.6166869184531745	0.2382800776915732	0.48082682430041424	yes	0.3515630063385827	0.00143391251469398	0.37168551720150184	5.856844863806839e-4	0.30534120914461627	0.00727572240240691	-0.02012251086291915	1	-0.06634430805688557	1	0.04622179719396643	1	09120 Genetic Information Processing > 09124 Replication and repair > 03030 DNA replication [PATH:syp03030]	09120 Genetic Information Processing > 09124 Replication and repair > 03430 Mismatch repair [PATH:syp03430]	09120 Genetic Information Processing > 09124 Replication and repair > 03440 Homologous recombination [PATH:syp03440]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03032 DNA replication proteins [BR:syp03032]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03400 DNA repair and recombination proteins [BR:syp03400]	NA	NA	NA	NA	NA	NA	DNA replication (syp03030)	Mismatch repair (syp03430)	Homologous recombination (syp03440)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08545	NC_010475.1	1790253	1791401	+	protein-coding	SYNPCC7002_RS08545	SYNPCC7002_RS08545	SYNPCC7002_A1705	tetratricopeptide repeat protein	-1.1831144193754517	0.7671821748551467	1.0922140459901606	-0.6762818014698357	yes	0.16797219144425718	0.01464094137182042	0.6529786914746569	4.7871779002660737e-26	0.7598888568080006	1.346528317045926e-34	-0.4850065000303997	1.3902887342934958e-15	0.1069101653333437	0.07886313202299053	-0.5919166653637433	2.4095085712048747e-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08550	NC_010475.1	1791456	1792337	+	protein-coding	rnhA	SYNPCC7002_RS08550	SYNPCC7002_A1706	ribonuclease HI	0.02893860452600527	0.42266113973590913	0.9286883202149956	-1.3802880644768638	yes	-0.2635262427859076	0.00296575600379793	0.07089370850086954	0.47688779225864286	0.16536860105179968	0.10700421476711264	-0.3344199512867771	6.38312311978811e-5	0.09447489255093014	0.47688779225864286	-0.4288948438377072	1.225085778388442e-7	09120 Genetic Information Processing > 09124 Replication and repair > 03030 DNA replication [PATH:syp03030]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03032 DNA replication proteins [BR:syp03032]	NA	NA	NA	NA	NA	NA	NA	NA	NA	DNA replication (syp03030)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08555	NC_010475.1	1792321	1793817	+	protein-coding	SYNPCC7002_RS08555	SYNPCC7002_RS08555	SYNPCC7002_A1707	DEAD/DEAH box helicase family protein	1.499149670526042	-0.5271099662130437	-0.372852203737833	-0.5991875005751885	yes	-0.5369659903848151	3.260175229078515e-8	-0.51813487812117065	9.533121051217229e-8	-0.4791201781206479	1.0544177209766096e-6	-0.01883111226364441	1	0.03901470000052271	1	-0.05784581226416713	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08560	NC_010475.1	1793995	1794663	+	protein-coding	phoU	SYNPCC7002_RS08560	SYNPCC7002_A1708	phosphate signaling complex protein PhoU	1.4844346414424847	-0.7512964757734576	-0.8734227591505916	0.14028459348154684	yes	-0.653928276079902	3.667918033878246e-12	-1.078949397235003	4.2167211255652824e-31	-1.1459692450611985	3.141384091565719e-34	0.425021121155101	8.949373931396865e-6	-0.06701984782619544	0.531254512722252	0.49204096898129646	4.312033962616659e-7	09190 Not Included in Pathway or Brite > 09193 Unclassified: signaling and cellular processes > 99994 Others	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08565	NC_010475.1	1794798	1795469	-	protein-coding	SYNPCC7002_RS08565	SYNPCC7002_RS08565	SYNPCC7002_A1709	L-threonylcarbamoyladenylate synthase	0.963327513556634	-1.021375448491929	-0.7235348192273727	0.7815827541626847	yes	-0.0552680209937961	0.8207436173192505	-0.5813202417119375	1.3502861852490353e-8	-0.49277513069718326	2.2525293797580856e-6	0.5260522207181413	2.971717359263039e-7	0.08854511101475426	0.8207436173192505	0.4375071097033871	2.339698482160865e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08570	NC_010475.1	1795483	1796727	+	protein-coding	larC	SYNPCC7002_RS08570	SYNPCC7002_A1710	nickel pincer cofactor biosynthesis protein LarC	-1.4791979633356285	0.7084353581920704	0.5338762247141838	0.23688638042938165	yes	0.4048137141720808	2.454565606921824e-5	0.5232998766731046	1.9645836190491043e-8	0.4759245822086211	5.677884271296738e-7	-0.1184861625010238	0.5706419741480904	-0.04737529446448343	0.928157477305814	-0.07111086803654038	0.928157477305814	09190 Not Included in Pathway or Brite > 09191 Unclassified: metabolism > 99980 Enzymes with EC numbers	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08575	NC_010475.1	1796757	1797947	-	protein-coding	SYNPCC7002_RS08575	SYNPCC7002_RS08575	SYNPCC7002_A1711	hypothetical protein	1.4486226794000343	-0.5067870387332036	-0.977285470086885	0.03544982942008021	yes	-0.3642346625487645	7.440285270492367e-6	-0.5044361660574223	1.8196727928952092e-10	-0.6234230213707499	2.515225069275686e-15	0.1402015035086577	0.14507711089484726	-0.11898685531332769	0.14507711089484726	0.2591883588219854	0.00241036126044954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08580	NC_010475.1	1798118	1798537	-	protein-coding	SYNPCC7002_RS08580	SYNPCC7002_RS08580	SYNPCC7002_A1712	hypothetical protein	1.6154202477569513	-0.5594745577921924	-0.6773824083694054	-0.37856328159535735	yes	-1.2019854584407592	2.1436028728281865e-25	-1.3096900807139185	6.509130175430987e-30	-1.377174345201808	3.91298732850847e-32	0.10770462227315929	0.7867491492821413	-0.06748426448788972	0.7867491492821413	0.175188886761049	0.4516738551635867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08585	NC_010475.1	1799334	1800533	+	protein-coding	SYNPCC7002_RS08585	SYNPCC7002_RS08585	SYNPCC7002_A1713	YihY/virulence factor BrkB family protein	0.9735137899218342	-0.6920792565999628	-1.0925528596118728	0.8111183262899817	yes	-0.05023384802803649	0.6599612858986643	-0.5371488361645358	4.5275935357631806e-8	-0.6570410884936697	2.7842731048221564e-11	0.4869149881364993	5.329911924175661e-7	-0.11989225232913392	0.4634795185405422	0.6068072404656332	6.829306212429775e-10	09190 Not Included in Pathway or Brite > 09194 Poorly characterized > 99996 General function prediction only	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS08590	NC_010475.1	1800572	1801825	-	protein-coding	metK	SYNPCC7002_RS08590	SYNPCC7002_A1714	methionine adenosyltransferase	-1.3183119029808696	0.6045155138916316	1.127082063050659	-0.4132856739614225	yes	0.25823167427436006	5.728299703136712e-5	0.5543393999534674	7.813640693598639e-19	0.7012670580925456	1.4395933282287428e-29	-0.2961077256791073	4.01224347247852e-6	0.14692765813907824	0.01776936254080555	-0.4430353838181855	1.731818212310138e-12	09100 Metabolism > 09105 Amino acid metabolism > 00270 Cysteine and methionine metabolism [PATH:syp00270]	09100 Metabolism > 09110 Biosynthesis of other secondary metabolites > 00999 Biosynthesis of various plant secondary metabolites [PATH:syp00999]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of secondary metabolites (syp01110)	Biosynthesis of amino acids (syp01230)	Biosynthesis of cofactors (syp01240)	Cysteine and methionine metabolism (syp00270)	Biosynthesis of various plant secondary metabolites (syp00999)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
